icd10_code,icdo3_code
C57.3,8383/3
C57.3,8440/3
C57.3,8441/2
C57.3,8441/3
C57.3,8460/3
C57.3,8461/3
C57.3,8480/3
C57.3,8481/3
C57.3,8482/3
C57.3,8570/3
C57.3,8571/3
C57.3,8572/3
C57.3,8573/3
C57.3,8574/3
C57.3,8575/3
C57.3,8800/3
C57.3,8801/3
C57.3,8802/3
C57.3,8803/3
C57.3,8804/3
C57.3,8805/3
C57.3,8806/3
C57.3,8810/3
C57.3,8811/3
C57.3,8813/3
C57.3,8814/3
C57.3,8815/3
C57.3,8825/3
C57.3,8890/3
C57.3,8891/3
C57.3,8894/3
C57.3,8895/3
C57.3,8896/3
C57.3,8933/3
C57.3,8950/3
C57.3,8951/3
C57.3,8980/3
C57.3,8981/3
C57.3,8982/3
C57.3,9080/3
C57.3,9110/3
C57.3,9590/3
C57.3,9591/3
C57.3,9596/3
C57.3,9650/3
C57.3,9651/3
C57.3,9652/3
C57.3,9653/3
C57.3,9654/3
C57.3,9655/3
C57.3,9659/3
C57.3,9661/3
C57.3,9662/3
C57.3,9663/3
C57.3,9664/3
C57.3,9665/3
C57.3,9667/3
C57.3,9670/3
C57.3,9671/3
C57.3,9673/3
C57.3,9675/3
C57.3,9680/3
C57.3,9684/3
C57.3,9687/3
C57.3,9688/3
C57.3,9690/3
C57.3,9691/3
C57.3,9695/3
C57.3,9698/3
C57.3,9699/3
C57.3,9701/3
C57.3,9702/3
C57.3,9705/3
C57.3,9712/3
C57.3,9714/3
C57.3,9715/3
C57.3,9719/3
C57.3,9724/3
C57.3,9727/3
C57.3,9728/3
C57.3,9729/3
C57.3,9731/3
C57.3,9734/3
C57.3,9735/3
C57.3,9737/3
C57.3,9738/3
C57.3,9740/3
C57.3,9741/3
C57.3,9749/3
C57.3,9750/3
C57.3,9751/3
C57.3,9754/3
C57.3,9755/3
C57.3,9756/3
C57.3,9757/3
C57.3,9758/3
C57.3,9759/3
C57.3,9766/3
C57.3,9811/3
C57.3,9812/3
C57.3,9813/3
C57.3,9814/3
C57.3,9815/3
C57.3,9816/3
C57.3,9817/3
C57.3,9818/3
C57.3,9819/3
C57.3,9823/3
C57.3,9831/3
C57.3,9837/3
C57.3,9965/3
C57.3,9967/3
C57.3,9971/3
C57.3,9975/3
C57.4,8000/3
C57.4,8001/3
C57.4,8002/3
C57.4,8003/3
C57.4,8004/3
C57.4,8005/3
C57.4,8010/2
C57.4,8010/3
C57.4,8011/3
C57.4,8012/3
C57.4,8013/3
C57.4,8014/3
C57.4,8015/3
C57.4,8020/3
C57.4,8021/3
C57.4,8022/3
C57.4,8050/2
C57.4,8050/3
C57.4,8051/3
C57.4,8052/2
C57.4,8052/3
C57.4,8070/2
C57.4,8070/3
C57.4,8071/3
C57.4,8072/3
C57.4,8073/3
C57.4,8074/3
C57.4,8075/3
C57.4,8076/2
C57.4,8076/3
C57.4,8078/3
C57.4,8081/2
C57.4,8082/3
C57.4,8083/3
C57.4,8084/3
C57.4,8140/2
C57.4,8140/3
C57.4,8141/3
C57.4,8143/3
C57.4,8147/3
C57.4,8255/3
C57.4,8260/3
C57.4,8261/2
C57.4,8261/3
C57.4,8262/3
C57.4,8263/2
C57.4,8263/3
C57.4,8310/3
C57.4,8323/3
C57.4,8380/3
C57.4,8382/3
C57.4,8383/3
C57.4,8440/3
C57.4,8441/2
C57.4,8441/3
C57.4,8460/3
C57.4,8461/3
C57.4,8480/3
C57.4,8481/3
C57.4,8482/3
C57.4,8570/3
C57.4,8571/3
C57.4,8572/3
C57.4,8573/3
C57.4,8574/3
C57.4,8575/3
C57.4,8800/3
C57.4,8801/3
C57.4,8802/3
C57.4,8803/3
C57.4,8804/3
C57.4,8805/3
C57.4,8806/3
C57.4,8810/3
C57.4,8811/3
C57.4,8813/3
C57.4,8814/3
C57.4,8815/3
C57.4,8825/3
C57.4,8890/3
C57.4,8891/3
C57.4,8894/3
C57.4,8895/3
C57.4,8896/3
C57.4,8933/3
C57.4,8950/3
C57.4,8951/3
C57.4,8980/3
C57.4,8981/3
C57.4,8982/3
C57.4,9080/3
C57.4,9110/3
C57.4,9590/3
C57.4,9591/3
C57.4,9596/3
C57.4,9650/3
C57.4,9651/3
C57.4,9652/3
C57.4,9653/3
C57.4,9654/3
C57.4,9655/3
C57.4,9659/3
C57.4,9661/3
C57.4,9662/3
C57.4,9663/3
C57.4,9664/3
C57.4,9665/3
C57.4,9667/3
C57.4,9670/3
C57.4,9671/3
C57.4,9673/3
C57.4,9675/3
C57.4,9680/3
C57.4,9684/3
C57.4,9687/3
C57.4,9688/3
C57.4,9690/3
C57.4,9691/3
C57.4,9695/3
C57.4,9698/3
C57.4,9699/3
C57.4,9701/3
C57.4,9702/3
C57.4,9705/3
C57.4,9712/3
C57.4,9714/3
C57.4,9715/3
C57.4,9719/3
C57.4,9724/3
C57.4,9727/3
C57.4,9728/3
C57.4,9729/3
C57.4,9731/3
C57.4,9734/3
C57.4,9735/3
C57.4,9737/3
C57.4,9738/3
C57.4,9740/3
C57.4,9741/3
C57.4,9749/3
C57.4,9750/3
C57.4,9751/3
C57.4,9754/3
C57.4,9755/3
C57.4,9756/3
C57.4,9757/3
C57.4,9758/3
C57.4,9759/3
C57.4,9766/3
C57.4,9811/3
C57.4,9812/3
C57.4,9813/3
C57.4,9814/3
C57.4,9815/3
C57.4,9816/3
C57.4,9817/3
C57.4,9818/3
C57.4,9819/3
C57.4,9823/3
C57.4,9831/3
C57.4,9837/3
C57.4,9965/3
C57.4,9967/3
C57.4,9971/3
C57.4,9975/3
C57.7,8000/3
C57.7,8001/3
C57.7,8002/3
C57.7,8003/3
C57.7,8004/3
C57.7,8005/3
C57.7,8010/2
C57.7,8010/3
C57.7,8011/3
C57.7,8012/3
C57.7,8013/3
C57.7,8014/3
C57.7,8015/3
C57.7,8020/3
C57.7,8021/3
C57.7,8022/3
C57.7,8050/2
C57.7,8050/3
C57.7,8051/3
C57.7,8052/2
C57.7,8052/3
C57.7,8070/2
C57.7,8070/3
C57.7,8071/3
C57.7,8072/3
C57.7,8073/3
C57.7,8074/3
C57.7,8075/3
C57.7,8076/2
C57.7,8076/3
C57.7,8078/3
C57.7,8081/2
C57.7,8082/3
C57.7,8083/3
C57.7,8084/3
C57.7,8140/2
C57.7,8140/3
C57.7,8141/3
C57.7,8143/3
C57.7,8147/3
C57.7,8255/3
C57.7,8260/3
C57.7,8261/2
C57.7,8261/3
C57.7,8262/3
C57.7,8263/2
C57.7,8263/3
C57.7,8310/3
C57.7,8323/3
C57.7,8380/3
C57.7,8382/3
C57.7,8383/3
C57.7,8440/3
C57.7,8441/2
C57.7,8441/3
C57.7,8460/3
C57.7,8461/3
C57.7,8480/3
C57.7,8481/3
C57.7,8482/3
C57.7,8570/3
C57.7,8571/3
C57.7,8572/3
C57.7,8573/3
C57.7,8574/3
C57.7,8575/3
C57.7,8800/3
C57.7,8801/3
C57.7,8802/3
C57.7,8803/3
C57.7,8804/3
C57.7,8805/3
C57.7,8806/3
C57.7,8810/3
C57.7,8811/3
C57.7,8813/3
C57.7,8814/3
C57.7,8815/3
C57.7,8825/3
C57.7,8890/3
C57.7,8891/3
C57.7,8894/3
C57.7,8895/3
C57.7,8896/3
C57.7,8933/3
C57.7,8950/3
C57.7,8951/3
C57.7,8980/3
C57.7,8981/3
C57.7,8982/3
C57.7,9080/3
C57.7,9110/3
C57.7,9590/3
C57.7,9591/3
C57.7,9596/3
C57.7,9650/3
C57.7,9651/3
C57.7,9652/3
C57.7,9653/3
C57.7,9654/3
C57.7,9655/3
C57.7,9659/3
C57.7,9661/3
C57.7,9662/3
C57.7,9663/3
C57.7,9664/3
C57.7,9665/3
C57.7,9667/3
C57.7,9670/3
C57.7,9671/3
C57.7,9673/3
C57.7,9675/3
C57.7,9680/3
C57.7,9684/3
C57.7,9687/3
C57.7,9688/3
C57.7,9690/3
C57.7,9691/3
C57.7,9695/3
C57.7,9698/3
C57.7,9699/3
C57.7,9701/3
C57.7,9702/3
C57.7,9705/3
C57.7,9712/3
C57.7,9714/3
C57.7,9715/3
C57.7,9719/3
C57.7,9724/3
C57.7,9727/3
C57.7,9728/3
C57.7,9729/3
C57.7,9731/3
C57.7,9734/3
C57.7,9735/3
C57.7,9737/3
C57.7,9738/3
C57.7,9740/3
C57.7,9741/3
C57.7,9749/3
C57.7,9750/3
C57.7,9751/3
C57.7,9754/3
C57.7,9755/3
C57.7,9756/3
C57.7,9757/3
C57.7,9758/3
C57.7,9759/3
C57.7,9766/3
C57.7,9811/3
C57.7,9812/3
C57.7,9813/3
C57.7,9814/3
C57.7,9815/3
C57.7,9816/3
C57.7,9817/3
C57.7,9818/3
C57.7,9819/3
C57.7,9823/3
C57.7,9831/3
C57.7,9837/3
C57.7,9965/3
C57.7,9967/3
C57.7,9971/3
C57.7,9975/3
C57.8,8000/3
C57.8,8001/3
C57.8,8002/3
C57.8,8003/3
C57.8,8004/3
C57.8,8005/3
C57.8,8010/2
C57.8,8010/3
C57.8,8011/3
C57.8,8012/3
C57.8,8013/3
C57.8,8014/3
C57.8,8015/3
C57.8,8020/3
C57.8,8021/3
C57.8,8022/3
C57.8,8050/2
C57.8,8050/3
C57.8,8051/3
C57.8,8052/2
C57.8,8052/3
C57.8,8070/2
C57.8,8070/3
C57.8,8071/3
C57.8,8072/3
C57.8,8073/3
C57.8,8074/3
C57.8,8075/3
C57.8,8076/2
C57.8,8076/3
C57.8,8078/3
C57.8,8081/2
C57.8,8082/3
C57.8,8083/3
C57.8,8084/3
C57.8,8140/2
C57.8,8140/3
C57.8,8141/3
C57.8,8143/3
C57.8,8147/3
C57.8,8255/3
C57.8,8260/3
C57.8,8261/2
C57.8,8261/3
C57.8,8262/3
C57.8,8263/2
C57.8,8263/3
C57.8,8310/3
C57.8,8323/3
C57.8,8380/3
C57.8,8382/3
C57.8,8383/3
C57.8,8440/3
C57.8,8441/2
C57.8,8441/3
C57.8,8460/3
C57.8,8461/3
C57.8,8480/3
C57.8,8481/3
C57.8,8482/3
C57.8,8570/3
C57.8,8571/3
C57.8,8572/3
C57.8,8573/3
C57.8,8574/3
C57.8,8575/3
C57.8,8800/3
C57.8,8801/3
C57.8,8802/3
C57.8,8803/3
C57.8,8804/3
C57.8,8805/3
C57.8,8806/3
C57.8,8810/3
C57.8,8811/3
C57.8,8813/3
C57.8,8814/3
C57.8,8815/3
C57.8,8825/3
C57.8,8890/3
C57.8,8891/3
C57.8,8894/3
C57.8,8895/3
C57.8,8896/3
C57.8,8933/3
C57.8,8950/3
C57.8,8951/3
C57.8,8980/3
C57.8,8981/3
C57.8,8982/3
C57.8,9080/3
C57.8,9110/3
C57.8,9590/3
C57.8,9591/3
C57.8,9596/3
C57.8,9650/3
C57.8,9651/3
C57.8,9652/3
C57.8,9653/3
C57.8,9654/3
C57.8,9655/3
C57.8,9659/3
C57.8,9661/3
C57.8,9662/3
C57.8,9663/3
C57.8,9664/3
C57.8,9665/3
C57.8,9667/3
C57.8,9670/3
C57.8,9671/3
C57.8,9673/3
C57.8,9675/3
C57.8,9680/3
C57.8,9684/3
C57.8,9687/3
C57.8,9688/3
C57.8,9690/3
C57.8,9691/3
C57.8,9695/3
C57.8,9698/3
C57.8,9699/3
C57.8,9701/3
C57.8,9702/3
C57.8,9705/3
C57.8,9712/3
C57.8,9714/3
C57.8,9715/3
C57.8,9719/3
C57.8,9724/3
C57.8,9727/3
C57.8,9728/3
C57.8,9729/3
C57.8,9731/3
C57.8,9734/3
C57.8,9735/3
C57.8,9737/3
C57.8,9738/3
C57.8,9740/3
C57.8,9741/3
C57.8,9749/3
C57.8,9750/3
C57.8,9751/3
C57.8,9754/3
C57.8,9755/3
C57.8,9756/3
C57.8,9757/3
C57.8,9758/3
C57.8,9759/3
C57.8,9766/3
C57.8,9811/3
C57.8,9812/3
C57.8,9813/3
C57.8,9814/3
C57.8,9815/3
C57.8,9816/3
C57.8,9817/3
C57.8,9818/3
C57.8,9819/3
C57.8,9823/3
C57.8,9831/3
C57.8,9837/3
C57.8,9965/3
C57.8,9967/3
C57.8,9971/3
C57.8,9975/3
C57.9,8000/3
C57.9,8001/3
C57.9,8002/3
C57.9,8003/3
C57.9,8004/3
C57.9,8005/3
C57.9,8010/2
C57.9,8010/3
C57.9,8011/3
C57.9,8012/3
C57.9,8013/3
C57.9,8014/3
C57.9,8015/3
C57.9,8020/3
C57.9,8021/3
C57.9,8022/3
C57.9,8050/2
C57.9,8050/3
C57.9,8051/3
C57.9,8052/2
C57.9,8052/3
C57.9,8070/2
C57.9,8070/3
C57.9,8071/3
C57.9,8072/3
C57.9,8073/3
C57.9,8074/3
C57.9,8075/3
C57.9,8076/2
C57.9,8076/3
C57.9,8078/3
C57.9,8081/2
C57.9,8082/3
C57.9,8083/3
C57.9,8084/3
C57.9,8140/2
C57.9,8140/3
C57.9,8141/3
C57.9,8143/3
C57.9,8147/3
C57.9,8255/3
C57.9,8260/3
C57.9,8261/2
C57.9,8261/3
C57.9,8262/3
C57.9,8263/2
C57.9,8263/3
C57.9,8310/3
C57.9,8323/3
C57.9,8380/3
C57.9,8382/3
C57.9,8383/3
C57.9,8440/3
C57.9,8441/2
C57.9,8441/3
C57.9,8460/3
C57.9,8461/3
C57.9,8480/3
C57.9,8481/3
C57.9,8482/3
C57.9,8570/3
C57.9,8571/3
C57.9,8572/3
C57.9,8573/3
C57.9,8574/3
C57.9,8575/3
C57.9,8800/3
C57.9,8801/3
C57.9,8802/3
C57.9,8803/3
C57.9,8804/3
C57.9,8805/3
C57.9,8806/3
C57.9,8810/3
C57.9,8811/3
C57.9,8813/3
C57.9,8814/3
C57.9,8815/3
C57.9,8825/3
C57.9,8890/3
C57.9,8891/3
C57.9,8894/3
C57.9,8895/3
C57.9,8896/3
C57.9,8933/3
C57.9,8950/3
C57.9,8951/3
C57.9,8980/3
C57.9,8981/3
C57.9,8982/3
C57.9,9080/3
C57.9,9110/3
C57.9,9590/3
C57.9,9591/3
C57.9,9596/3
C57.9,9650/3
C57.9,9651/3
C57.9,9652/3
C57.9,9653/3
C57.9,9654/3
C57.9,9655/3
C57.9,9659/3
C57.9,9661/3
C57.9,9662/3
C57.9,9663/3
C57.9,9664/3
C57.9,9665/3
C57.9,9667/3
C57.9,9670/3
C57.9,9671/3
C57.9,9673/3
C57.9,9675/3
C57.9,9680/3
C57.9,9684/3
C57.9,9687/3
C57.9,9688/3
C57.9,9690/3
C57.9,9691/3
C57.9,9695/3
C57.9,9698/3
C57.9,9699/3
C57.9,9701/3
C57.9,9702/3
C57.9,9705/3
C57.9,9712/3
C57.9,9714/3
C57.9,9715/3
C57.9,9719/3
C57.9,9724/3
C57.9,9727/3
C57.9,9728/3
C57.9,9729/3
C57.9,9731/3
C57.9,9734/3
C57.9,9735/3
C57.9,9737/3
C57.9,9738/3
C57.9,9740/3
C57.9,9741/3
C57.9,9749/3
C57.9,9750/3
C57.9,9751/3
C57.9,9754/3
C57.9,9755/3
C57.9,9756/3
C57.9,9757/3
C57.9,9758/3
C57.9,9759/3
C57.9,9766/3
C57.9,9811/3
C57.9,9812/3
C57.9,9813/3
C57.9,9814/3
C57.9,9815/3
C57.9,9816/3
C57.9,9817/3
C57.9,9818/3
C57.9,9819/3
C57.9,9823/3
C57.9,9831/3
C57.9,9837/3
C57.9,9965/3
C57.9,9967/3
C57.9,9971/3
C57.9,9975/3
C60-C63,8000/3
C60-C63,8001/3
C60-C63,8002/3
C60-C63,8003/3
C60-C63,8004/3
C60-C63,8005/3
C60-C63,8010/2
C60-C63,8010/3
C60-C63,8011/3
C60-C63,8012/3
C60-C63,8013/3
C60-C63,8014/3
C60-C63,8015/3
C60-C63,8020/3
C60-C63,8021/3
C60-C63,8022/3
C60-C63,8050/2
C60-C63,8050/3
C60-C63,8051/3
C60-C63,8052/2
C60-C63,8052/3
C60-C63,8054/3
C60-C63,8070/2
C60-C63,8070/3
C60-C63,8071/2
C60-C63,8071/3
C60-C63,8072/3
C60-C63,8073/3
C60-C63,8074/3
C60-C63,8075/3
C60-C63,8076/2
C60-C63,8076/3
C60-C63,8078/3
C60-C63,8080/2
C60-C63,8081/2
C60-C63,8082/3
C60-C63,8083/3
C60-C63,8084/3
C60-C63,8090/3
C60-C63,8091/3
C60-C63,8092/3
C60-C63,8093/3
C60-C63,8094/3
C60-C63,8095/3
C60-C63,8097/3
C60-C63,8098/3
C60-C63,8102/3
C60-C63,8110/3
C60-C63,8120/2
C60-C63,8120/3
C60-C63,8121/3
C60-C63,8122/3
C60-C63,8123/3
C60-C63,8124/3
C60-C63,8140/2
C60-C63,8140/3
C60-C63,8141/3
C60-C63,8143/3
C60-C63,8147/3
C60-C63,8255/3
C60-C63,8260/3
C60-C63,8261/2
C60-C63,8261/3
C60-C63,8262/3
C60-C63,8263/2
C60-C63,8263/3
C60-C63,8390/3
C60-C63,8400/3
C60-C63,8401/3
C60-C63,8410/3
C60-C63,8413/3
C60-C63,8542/3
C60-C63,8570/3
C60-C63,8571/3
C60-C63,8572/3
C60-C63,8573/3
C60-C63,8574/3
C60-C63,8575/3
C60-C63,8720/2
C60-C63,8720/3
C60-C63,8721/3
C60-C63,8722/3
C60-C63,8723/3
C60-C63,8730/3
C60-C63,8740/3
C60-C63,8741/2
C60-C63,8741/3
C60-C63,8742/2
C60-C63,8742/3
C60-C63,8743/3
C60-C63,8745/3
C60-C63,8746/3
C60-C63,8761/3
C60-C63,8770/3
C60-C63,8771/3
C60-C63,8772/3
C60-C63,8780/3
C60-C63,8800/3
C60-C63,8801/3
C60-C63,8802/3
C60-C63,8803/3
C60-C63,8804/3
C60-C63,8805/3
C60-C63,8806/3
C60-C63,8810/3
C60-C63,8811/3
C60-C63,8813/3
C60-C63,8814/3
C60-C63,8815/3
C60-C63,8825/3
C60-C63,8830/3
C60-C63,8850/3
C60-C63,8851/3
C60-C63,8852/3
C60-C63,8853/3
C60-C63,8854/3
C60-C63,8855/3
C60-C63,8857/3
C60-C63,8858/3
C60-C63,8890/3
C60-C63,8891/3
C60-C63,8894/3
C60-C63,8895/3
C60-C63,8896/3
C60-C63,8900/3
C60-C63,8901/3
C60-C63,8902/3
C60-C63,8910/3
C60-C63,8912/3
C60-C63,8920/3
C60-C63,8921/3
C60-C63,8950/3
C60-C63,8951/3
C60-C63,8980/3
C60-C63,8981/3
C60-C63,8982/3
C60-C63,8990/3
C60-C63,8991/3
C60-C63,9140/3
C60-C63,9597/3
C60-C63,9699/3
C60-C63,9700/3
C60-C63,9701/3
C60-C63,9708/3
C60-C63,9709/3
C60-C63,9718/3
C60-C63,9725/3
C60-C63,9726/3
C60-C63,9823/3
C60,8000/3
C60,8001/3
C60,8002/3
C60,8003/3
C60,8004/3
C60,8005/3
C60,8010/2
C60,8010/3
C60,8011/3
C60,8012/3
C60,8013/3
C60,8014/3
C60,8015/3
C60,8020/3
C60,8021/3
C60,8022/3
C60,8050/2
C60,8050/3
C60,8051/3
C60,8052/2
C60,8052/3
C60,8054/3
C60,8070/2
C60,8070/3
C60,8071/2
C60,8071/3
C60,8072/3
C60,8073/3
C60,8074/3
C60,8075/3
C60,8076/2
C60,8076/3
C60,8078/3
C60,8080/2
C60,8081/2
C60,8082/3
C60,8083/3
C60,8084/3
C60,8090/3
C60,8091/3
C60,8092/3
C60,8093/3
C60,8094/3
C60,8095/3
C60,8097/3
C60,8098/3
C60,8102/3
C60,8110/3
C60,8120/2
C60,8120/3
C60,8121/3
C60,8122/3
C60,8123/3
C60,8124/3
C60,8140/2
C60,8140/3
C60,8141/3
C60,8143/3
C60,8147/3
C60,8255/3
C60,8260/3
C60,8261/2
C60,8261/3
C60,8262/3
C60,8263/2
C60,8263/3
C60,8390/3
C60,8400/3
C60,8401/3
C60,8410/3
C60,8413/3
C60,8542/3
C60,8570/3
C60,8571/3
C60,8572/3
C60,8573/3
C60,8574/3
C60,8575/3
C60,8720/2
C60,8720/3
C60,8721/3
C60,8722/3
C60,8723/3
C60,8730/3
C60,8740/3
C60,8741/2
C60,8741/3
C60,8742/2
C60,8742/3
C60,8743/3
C60,8745/3
C60,8746/3
C60,8761/3
C60,8770/3
C60,8771/3
C60,8772/3
C60,8780/3
C60,8800/3
C60,8801/3
C60,8802/3
C60,8803/3
C60,8804/3
C60,8805/3
C60,8806/3
C60,8810/3
C60,8811/3
C60,8813/3
C60,8814/3
C60,8815/3
C60,8825/3
C60,8830/3
C60,8850/3
C60,8851/3
C60,8852/3
C60,8853/3
C60,8854/3
C60,8855/3
C60,8857/3
C60,8858/3
C60,8890/3
C60,8891/3
C60,8894/3
C60,8895/3
C60,8896/3
C60,8900/3
C60,8901/3
C60,8902/3
C60,8910/3
C60,8912/3
C60,8920/3
C60,8921/3
C60,8950/3
C60,8951/3
C60,8980/3
C60,8981/3
C60,8982/3
C60,8990/3
C60,8991/3
C60,9140/3
C60,9597/3
C60,9699/3
C60,9700/3
C60,9701/3
C60,9708/3
C60,9709/3
C60,9718/3
C60,9725/3
C60,9726/3
C60,9823/3
C60.0,8000/3
C60.0,8001/3
C60.0,8002/3
C60.0,8003/3
C60.0,8004/3
C60.0,8005/3
C60.0,8010/2
C60.0,8010/3
C60.0,8011/3
C60.0,8012/3
C60.0,8013/3
C60.0,8014/3
C60.0,8015/3
C60.0,8020/3
C60.0,8021/3
C60.0,8022/3
C60.0,8050/2
C60.0,8050/3
C60.0,8051/3
C60.0,8052/2
C60.0,8052/3
C60.0,8054/3
C60.0,8070/2
C60.0,8070/3
C60.0,8071/2
C60.0,8071/3
C60.0,8072/3
C60.0,8073/3
C60.0,8074/3
C60.0,8075/3
C60.0,8076/2
C60.0,8076/3
C60.0,8078/3
C60.0,8080/2
C60.0,8081/2
C60.0,8082/3
C60.0,8083/3
C60.0,8084/3
C60.0,8090/3
C60.0,8091/3
C60.0,8092/3
C60.0,8093/3
C60.0,8094/3
C60.0,8095/3
C60.0,8097/3
C60.0,8098/3
C60.0,8102/3
C60.0,8110/3
C60.0,8120/2
C60.0,8120/3
C60.0,8121/3
C60.0,8122/3
C60.0,8123/3
C60.0,8124/3
C60.0,8140/2
C60.0,8140/3
C60.0,8141/3
C60.0,8143/3
C60.0,8147/3
C60.0,8255/3
C60.0,8260/3
C60.0,8261/2
C60.0,8261/3
C60.0,8262/3
C60.0,8263/2
C60.0,8263/3
C60.0,8390/3
C60.0,8400/3
C60.0,8401/3
C60.0,8410/3
C60.0,8413/3
C60.0,8542/3
C60.0,8570/3
C60.0,8571/3
C60.0,8572/3
C60.0,8573/3
C60.0,8574/3
C60.0,8575/3
C60.0,8720/2
C60.0,8720/3
C60.0,8721/3
C60.0,8722/3
C60.0,8723/3
C60.0,8730/3
C60.0,8740/3
C60.0,8741/2
C60.0,8741/3
C60.0,8742/2
C60.0,8742/3
C60.0,8743/3
C60.0,8745/3
C60.0,8746/3
C60.0,8761/3
C60.0,8770/3
C60.0,8771/3
C60.0,8772/3
C60.0,8780/3
C60.0,8800/3
C60.0,8801/3
C60.0,8802/3
C60.0,8803/3
C60.0,8804/3
C60.0,8805/3
C60.0,8806/3
C60.0,8810/3
C60.0,8811/3
C60.0,8813/3
C60.0,8814/3
C60.0,8815/3
C60.0,8825/3
C60.0,8830/3
C60.0,8850/3
C60.0,8851/3
C60.0,8852/3
C60.0,8853/3
C60.0,8854/3
C60.0,8855/3
C60.0,8857/3
C60.0,8858/3
C60.0,8890/3
C60.0,8891/3
C60.0,8894/3
C60.0,8895/3
C60.0,8896/3
C60.0,8900/3
C60.0,8901/3
C60.0,8902/3
C60.0,8910/3
C60.0,8912/3
C60.0,8920/3
C60.0,8921/3
C60.0,8950/3
C60.0,8951/3
C60.0,8980/3
C60.0,8981/3
C60.0,8982/3
C60.0,8990/3
C60.0,8991/3
C60.0,9140/3
C60.0,9597/3
C60.0,9699/3
C60.0,9700/3
C60.0,9701/3
C60.0,9708/3
C60.0,9709/3
C60.0,9718/3
C60.0,9725/3
C60.0,9726/3
C60.0,9823/3
C60.1,8000/3
C60.1,8001/3
C60.1,8002/3
C60.1,8003/3
C60.1,8004/3
C60.1,8005/3
C60.1,8010/2
C60.1,8010/3
C60.1,8011/3
C60.1,8012/3
C60.1,8013/3
C60.1,8014/3
C60.1,8015/3
C60.1,8020/3
C60.1,8021/3
C60.1,8022/3
C60.1,8050/2
C60.1,8050/3
C60.1,8051/3
C60.1,8052/2
C60.1,8052/3
C60.1,8054/3
C60.1,8070/2
C60.1,8070/3
C60.1,8071/2
C60.1,8071/3
C60.1,8072/3
C60.1,8073/3
C60.1,8074/3
C60.1,8075/3
C60.1,8076/2
C60.1,8076/3
C60.1,8078/3
C60.1,8080/2
C60.1,8081/2
C60.1,8082/3
C60.1,8083/3
C60.1,8084/3
C60.1,8090/3
C60.1,8091/3
C60.1,8092/3
C60.1,8093/3
C60.1,8094/3
C60.1,8095/3
C60.1,8097/3
C60.1,8098/3
C60.1,8102/3
C60.1,8110/3
C60.1,8120/2
C60.1,8120/3
C60.1,8121/3
C60.1,8122/3
C60.1,8123/3
C60.1,8124/3
C60.1,8140/2
C60.1,8140/3
C60.1,8141/3
C60.1,8143/3
C60.1,8147/3
C60.1,8255/3
C60.1,8260/3
C60.1,8261/2
C60.1,8261/3
C60.1,8262/3
C60.1,8263/2
C60.1,8263/3
C60.1,8390/3
C60.1,8400/3
C60.1,8401/3
C60.1,8410/3
C60.1,8413/3
C60.1,8542/3
C60.1,8570/3
C60.1,8571/3
C60.1,8572/3
C60.1,8573/3
C60.1,8574/3
C60.1,8575/3
C60.1,8720/2
C60.1,8720/3
C60.1,8721/3
C60.1,8722/3
C60.1,8723/3
C60.1,8730/3
C60.1,8740/3
C60.1,8741/2
C60.1,8741/3
C60.1,8742/2
C60.1,8742/3
C60.1,8743/3
C60.1,8745/3
C60.1,8746/3
C60.1,8761/3
C60.1,8770/3
C60.1,8771/3
C60.1,8772/3
C60.1,8780/3
C60.1,8800/3
C60.1,8801/3
C60.1,8802/3
C60.1,8803/3
C60.1,8804/3
C60.1,8805/3
C60.1,8806/3
C60.1,8810/3
C60.1,8811/3
C60.1,8813/3
C60.1,8814/3
C60.1,8815/3
C60.1,8825/3
C60.1,8830/3
C60.1,8850/3
C60.1,8851/3
C60.1,8852/3
C60.1,8853/3
C60.1,8854/3
C60.1,8855/3
C60.1,8857/3
C60.1,8858/3
C60.1,8890/3
C60.1,8891/3
C60.1,8894/3
C60.1,8895/3
C60.1,8896/3
C60.1,8900/3
C60.1,8901/3
C60.1,8902/3
C60.1,8910/3
C60.1,8912/3
C60.1,8920/3
C60.1,8921/3
C60.1,8950/3
C60.1,8951/3
C60.1,8980/3
C60.1,8981/3
C60.1,8982/3
C60.1,8990/3
C60.1,8991/3
C60.1,9140/3
C60.1,9597/3
C60.1,9699/3
C60.1,9700/3
C60.1,9701/3
C60.1,9708/3
C60.1,9709/3
C60.1,9718/3
C60.1,9725/3
C60.1,9726/3
C60.1,9823/3
C60.2,8000/3
C60.2,8001/3
C60.2,8002/3
C60.2,8003/3
C60.2,8004/3
C60.2,8005/3
C60.2,8010/2
C60.2,8010/3
C60.2,8011/3
C60.2,8012/3
C60.2,8013/3
C60.2,8014/3
C60.2,8015/3
C60.2,8020/3
C60.2,8021/3
C60.2,8022/3
C60.2,8050/2
C60.2,8050/3
C60.2,8051/3
C60.2,8052/2
C60.2,8052/3
C60.2,8054/3
C60.2,8070/2
C60.2,8070/3
C60.2,8071/2
C60.2,8071/3
C60.2,8072/3
C60.2,8073/3
C60.2,8074/3
C60.2,8075/3
C60.2,8076/2
C60.2,8076/3
C60.2,8078/3
C60.2,8080/2
C60.2,8081/2
C60.2,8082/3
C60.2,8083/3
C60.2,8084/3
C60.2,8090/3
C60.2,8091/3
C60.2,8092/3
C60.2,8093/3
C60.2,8094/3
